Unnamed: 0,review_id,product_id,reviewer_id,stars,review_body,review_title,language,product_category,sentiment
27112,zh_0809381,product_zh_0610928,reviewer_zh_0325970,3,考研英语模拟题 个人感觉做的不是太好 参考性也不强,考研模拟,zh,book,neutral
17967,fr_0611457,product_fr_0150500,reviewer_fr_0272448,3,Livraison respectée. Produit satisfaisant d'un point de vue sensibilité pour les yeux mais la tenue waterproof n'est pas assurée à 100%,Bien mais petit bémol sur la tenue,fr,beauty,neutral
7033,en_0734510,product_en_0557198,reviewer_en_0216268,3,"it fill the hole, but i broke one install it. it""s made kind of thin!","it fill the hole, but i broke one install ...",en,automotive,neutral
17754,fr_0849304,product_fr_0720676,reviewer_fr_0497714,3,"très belle qualité pour ce bracelet de montre, cependant un peu difficile à monter sur la montre mais avec de la patience on y arrive.et enfin un prix très correct par rapport à ce qu'on trouve en boutique.",bracelet montre,fr,sports,neutral
2167,de_0113184,product_de_0587440,reviewer_de_0523436,3,"Eigentlich eine schöne einfache Toilette. Dass die Tür ab und an raus fällt, ist auch nicht so wild. Aber nach 2 Monaten ist an der Klappe ein Stäbchen abgebrochen, so dass man sie nicht mehr einhängen kann. Leider ist die Klappe nicht seperat erhältlich.",Nicht sehr stabil...,de,pet_products,neutral
27544,zh_0962676,product_zh_0671991,reviewer_zh_0213616,3,第一次收货没有电源，一直给客服打电话，后来才给换货，整个过程太磨叽，不愉快的购物，血压计还没用，不知道准确度。,终于有电源了,zh,drugstore,neutral
2544,de_0372087,product_de_0443793,reviewer_de_0540696,3,"Das Buch wurde mir empfohlen. Ich hatte also keinerlei Erwartungen und fand am Anfang den Klappentext sehr spannend. Doch schon nach ein paar Seiten war es für mich sehr schwierig richtig mitzukommen. Nett gegen Langeweile, aber nichts für mich. Sehr schade.","Nicht schlecht, aber auch nicht fesselnd",de,book,neutral
2093,de_0355252,product_de_0757811,reviewer_de_0095043,3,Die Ware kam 4 Tage später aber in gutem Zustand. Grün und schlank. Auf die Frage über die Lieferung hat Verkaufer immer beantwortet.,Mit Verspätung aber in gutem Zustand.,de,lawn_and_garden,neutral
17958,fr_0678683,product_fr_0521650,reviewer_fr_0309733,3,defaut le bas du balais remonte tout le temps impossible d aspirer correctement,aspi sans fil,fr,kitchen,neutral
7168,en_0854934,product_en_0990903,reviewer_en_0952981,3,"The only issue I have with this item, and one of which you should be aware, is that the holes punched in the basket are made toward the top. This results in very sharp edges around the holes inside the basket instead of on the bottom where they should be, As such, if you brush along the bottom of the basket, as you normally would, it will shred your brushes quickly. If you have cheap brushes that wouldn't really be much of a problem but I wouldn't suggest using this with your more expensive ones. I wound a coil of aluminum wire and laid it inside to protect my brushes from the bottom of the basket.",Sharp edges!,en,home,neutral
17204,fr_0070833,product_fr_0846063,reviewer_fr_0872904,3,Dommage que la notice soit en Italien sinon rien à dire. Conforme à la commande. Réception dans le temps prévu,Bon matériel,fr,home_improvement,neutral
2787,de_0621302,product_de_0316771,reviewer_de_0124270,3,"Schutzhülle sitzt etwas locker, sonst gut",OK,de,wireless,neutral
12080,es_0108345,product_es_0155909,reviewer_es_0400435,3,"El reloj está bien l, lo que pasa que cada 2-3 días se adelanta un min y hay que estar ajustándolo y es un poco molesto",Manuel Martin,es,watch,neutral
12680,es_0108560,product_es_0177559,reviewer_es_0439421,3,"Excelentes los utensilios, pero la lira para hacer los cortes precisos de las tartas o bizcochos no sirve, su alambre es muy fino y ya estaba roto cuando llegó, al tocarlo es de mala calidad, no serviría para cortar porque se rompería inmediato.",Bien!!,es,home,neutral
2625,de_0551154,product_de_0680842,reviewer_de_0555914,3,"Die Zahnpasta hat einen milden und sehr angenehmen fruchtigen Geschmack . Das Produkt an sich kann ich wirklich empfehlen. Hier wird allerdings ein 2er Pack angeboten, erhalten tut man nur 1x 75ml Zahnpasta. Dann stimmt das Preis -Leistungsverhältnis überhaupt nicht.",Kein 2er Pack,de,beauty,neutral
2410,de_0109944,product_de_0700425,reviewer_de_0560549,3,Könnte etwas intensiver duften,Etwas schwach,de,automotive,neutral
7580,en_0724336,product_en_0930731,reviewer_en_0694762,3,"Awkward shape, does not fit all butter sticks",Ok,en,kitchen,neutral
17647,fr_0996012,product_fr_0557745,reviewer_fr_0479873,3,Taille petit et serre de trop du mal à le mettre dommage,Collant,fr,apparel,neutral
7310,en_0574870,product_en_0041657,reviewer_en_0909172,3,Love the variety of colors,Durable,en,kitchen,neutral
22894,ja_0814311,product_ja_0559522,reviewer_ja_0932238,3,釣りの汚れるものをバサっと入れるために買いました。その用途では気に入ってますが、やはり安い作りになっていて、三回ほどの使用で持ち手がほつれてきてます。 安いだけある感じですね。,安いなり,ja,sports,neutral
2811,de_0719471,product_de_0874916,reviewer_de_0206539,3,Lange Lieferzeit kam aber dann doch wie bestellt und funktioniert,Stabils zuverlässiges Band,de,sports,neutral
2084,de_0412372,product_de_0578435,reviewer_de_0920972,3,Das Produkt hält definitiv was es verspricht. Der Preis ist top. Lässt sich super auftragen. Aber: für Blonde ungeeignet (meiner Meinung nach) der hellere Ton ist eher rötlich und der dunklere Ton (welchen ich eigentlich super schön finde) viel zu dunkel. Werde es zurückgeben müssen. Leider habe ich kein helleres Produkt bei der selben Firma gefunden - Schafe,Top Produkt das hält was es verspricht,de,beauty,neutral
7837,en_0933875,product_en_0766410,reviewer_en_0225231,3,"We have a smooth collie who is about 80 pounds. Thank goodness she just jumps into the tub. When she jumps back out it takes multiple towels to get her dry enough to use the hair dryer. Yes, she really is a typical girl and does not mind the hair dryer at all. I bought this hoping it would absorb enough to get her dry without any additional towels. Did not work for Stella. Now, I am sure it would work for a small dog and is a very nice towel. If you have a small dog, go ahead and get it.",I am sure it would work for a small dog and is a very nice towel. If you have a small dog,en,pet_products,neutral
2228,de_0893912,product_de_0948245,reviewer_de_0410943,3,"Das Gerät und die Akkus tuen ihren Dienst, leider werden die Akkus sehr warm und ich weiß nicht ob das Ladegerät irgendwann abschalte . Aus diesem Grund gibt es nur 3 Sterne","Kann man kaufen , muss man aber nicht .",de,electronics,neutral
7694,en_0900759,product_en_0601437,reviewer_en_0398144,3,Item arrived damaged to corners and bent in middle with crease.,Easily damaged in shipment,en,office_product,neutral
12864,es_0410888,product_es_0466356,reviewer_es_0810702,3,"No le doy las 5 estrellas por q el cristal no llega a cubrir del todo ( a lo ancho) el smartphone. Lo puse varias veces y a lo ancho se queda un poco corto. Por lo demás super bien embalado.. en si cajita antigolpes... Manual de instrucciones, toallitas.. no falta detalle la verdad.. la única pega.. la q comenté anteriormente...",Le falta ser un poco más ancho para quedar perfecto.,es,wireless,neutral
17399,fr_0338392,product_fr_0006415,reviewer_fr_0314033,3,Joli porte chéquier très fonctionnel avec une finition soignée. Le cuir est doux mais je le trouve un peu trop souple et fin. J'espère qu'il sera durable.,"envoi rapide, porte chéquier pratique avec pleins de compartiments, le cuir est quand même un peu fin - à voir à long terme",fr,luggage,neutral
2926,de_0258268,product_de_0321055,reviewer_de_0080540,3,"Alles ok, nur ist dieses Glas ein wenig schmaler als das vorherige.",Alles ok,de,home,neutral
2604,de_0834026,product_de_0542410,reviewer_de_0277971,3,"Optisch für Kinder sehr ansprechend, hält leider nicht lange, häufiges Batterie wechseln nötig",Optisch schön,de,drugstore,neutral
2177,de_0590897,product_de_0770295,reviewer_de_0227657,3,Es plätschert meiner Meinung nach so ohne Pep dahin. Ich habe mir den Film nicht Zu Ende angesehen.,Etwas langweilig,de,digital_video_download,neutral
2996,de_0641172,product_de_0193317,reviewer_de_0690621,3,Grundsätzlich ist es ein toller Buggy... wir haben ihn leider nicht viel genutzt denn die Bremse funktioniert einfach überhaupt nicht gut in unserem Fall. Zu dem ist das aufklappen immer wieder nicht möglich gewesen und man musste mehrere Male immer wieder probieren. Wenn man es eilig hatte war es sehr nervig. Ich kann nur von unserer Bestellung sprechen und wurde leider für das Geld enttäuscht,In unserem Fall leider nach kurzer Nutzung nicht mehr optimal,de,baby_product,neutral
7699,en_0440825,product_en_0862200,reviewer_en_0841487,3,No instructions and hard to tighten,No instructions,en,pet_products,neutral
17154,fr_0798643,product_fr_0476266,reviewer_fr_0155972,3,Lampes très efficaces. 3 piles nécessaires par lampe.,Livraison très lente,fr,home_improvement,neutral
7871,en_0489764,product_en_0908613,reviewer_en_0970535,3,"I have a very finicky 15 yrs old female cat. She dislikes most food, is very skinny. She liked the vitamin paste in Europe, alas, did not take to this one. I don't know why, but I donated it to the local shelter.",Don't know how good it was; Fluffy did not eat it...,en,pet_products,neutral
7483,en_0318789,product_en_0661951,reviewer_en_0834822,3,"I'm almost done with this book, but its a little too wordy and not intense enough for me.",ok read,en,book,neutral
12531,es_0940761,product_es_0118152,reviewer_es_0782146,3,"Me gusto porque llego muy rápido, pero luego no es muy practico ya q tienes que desmontar media silla xa poder ponerlos",Seguro,es,automotive,neutral
27639,zh_0725434,product_zh_0454402,reviewer_zh_0514667,3,前边写的挺有趣但是后回来用大量篇幅写十字军感觉就是在重复和罗列凑字数。,没有想象中的那么好,zh,digital_ebook_purchase,neutral
2221,de_0206918,product_de_0848046,reviewer_de_0422596,3,Sehr süß! Fällt aber sehr klein aus!,Babydoll,de,apparel,neutral
2465,de_0447987,product_de_0179243,reviewer_de_0832295,3,"Eines vorweg, wenn man sich entschließt dieses Produkt zu kaufen, sollte man wenigsten 15-20 Tage Lieferzeit einkalkulieren, da die Ware irgendwo aus Fernost kommt. Beim Auspacken entwickelte sich ein etwas unangenehmer intensiver Kunststoffgeruch. Zum Kerzen gießen ganz o.k. für etwas anderes würde ich es nicht wirklich empfehlen.",Ganz o.k.,de,home,neutral
27459,zh_0676408,product_zh_0988559,reviewer_zh_0560197,3,"封面角出现撕裂一块,由于急用就不换了,希望商家及物流,送货注意爱护所送物品.","包装很脏,包装袋破损,书受潮,",zh,book,neutral
12168,es_0503492,product_es_0714498,reviewer_es_0650250,3,"Pequeña, dificil de sujetar en el carro de la compra.",Pequeña,es,toy,neutral
17946,fr_0298410,product_fr_0992766,reviewer_fr_0801860,3,"Meme avant de mettre la coque, une feuille de l ananas était déjà décollée",Jolie coque mais un defaut,fr,home_improvement,neutral
27314,zh_0299800,product_zh_0564338,reviewer_zh_0711863,3,样子是挺好看的，就是质量。。36码的鞋子我拒收了两次，第三次发货前打客服让仓库检查好了再发货，最后寄鞋带的包角那有个小洞，算了，不折腾了，就收到吧！裤子穿着看不出来,锐步36码,zh,shoes,neutral
7545,en_0132611,product_en_0612080,reviewer_en_0477673,3,"I was surprisingly excited to try this gadget. It came in a really nice looking box within a box and it was easy to figure out how to use it. Be careful the first time you try it, because even on the lowest setting it has really powerful suction. The first spot I tried bruised before I figured out how to detach it from my skin. You may want to practice it on a less delicate area than the face the first time you use it. PROS: -very nice box with magnetic closure - nice assortment of tips - includes detailed instructions (in varying quality of English) - has very strong suction power CONS: - easy to bruise your skin with this - didn't seem to have much noticeable effect, at least in the short term. Overall, this did not give me the wow factor I was hoping for, but does have very strong suction","missing the wow factor I was hoping for, but has very strong suction",en,other,neutral
17821,fr_0634704,product_fr_0764936,reviewer_fr_0995084,3,Mettre une protection mousse au niveau de l'entrejambe . . .,Bien,fr,toy,neutral
7024,en_0730777,product_en_0760651,reviewer_en_0780743,3,"These are very nice. I bought two sets, and out of the two sets only one didn’t work... I like the design of the lights, and it projects a very cool looking star on the ground. I just wish they all worked.","Out of two sets, only one light doesn’t work.",en,lawn_and_garden,neutral
12024,es_0237680,product_es_0631355,reviewer_es_0572814,3,No me ha gustado que el protector sea más pequeño que la pantalla. Le falta un milímetro para cubrir la pantalla.,Dimensión del protector incorrecto,es,wireless,neutral
17707,fr_0345596,product_fr_0856913,reviewer_fr_0434198,3,"Vraiment moyen, demande un format région pour les DVD j’avais oublié que cela existait encore. Pas bon sur un MacBook Pro. Bref je retourne le produit",Pas pour MBP,fr,pc,neutral
2599,de_0876757,product_de_0145027,reviewer_de_0005791,3,2 unserer 3 Katzen zeigen zumindest eine Reaktion wenn man es einschaltet. Sie schauen hin wenn es aktiviert wird. Eine Beruhigung konnte ich aber nicht feststellen. Unser Main Coon Kater ist oft sauer wenn er Abends nicht mehr raus darf. Und dann lässt er seinen Ärger gerne an seiner Schwester aus....daran hat sich noch nichts verändert....deshalb haben wir es allerdings gekauft.....,Unsicher ob es wirklich funktioniert,de,pet_products,neutral
7870,en_0320983,product_en_0801362,reviewer_en_0640959,3,"I really, really, really wanted to love this. Came on time, was perfectly packaged, clean no rips or any random defects. My nearly 5 month old just hates it though. I gave him a week to get used to it but he never did. If anything it makes him sleep worse which makes me so sad because he already doesn't sleep. It's a very lovely product, soft, cozy, easy to use. Just know, your baby will decide if it's the miracle product they need.",I wanted to love it,en,baby_product,neutral
7261,en_0527316,product_en_0394264,reviewer_en_0419068,3,"Much darker than I expected, beautiful, but flowers are so big, I can't stand far enough away in my bathroom to get the full effect. Just not what I was trying for, so I reordered another style. Smaller sunflowers. But quality is great, and for some I am sure perfect.",Big and Bolder,en,home,neutral
12611,es_0447426,product_es_0297688,reviewer_es_0628410,3,"Tengos dos Fire sticks, en dos tvs, uno se si puede alimentar con este cable al puerto USB en cambio el otro no. Depende de si el puerto USB tiene capacidad para alimentar los Fire sticks. Esto no sucede por el cable y si por la Tv, por lo tanto estos cables pueden ser de utilidad o no",Depende,es,wireless,neutral
12704,es_0071383,product_es_0326953,reviewer_es_0608872,3,"Apenas alivia la sensación de picor. Conocía esta marca cuando estuve de viaje en Argentina y los insecticidas y repelentes eran realmente buenos, pero este producto no alivia la sensacion de picor de la picadura. No sirve para nada.",No Alivia la sensación de picor,es,drugstore,neutral
7204,en_0995566,product_en_0830661,reviewer_en_0471002,3,"Hash brown main entree wasn't great, everything else was amazing. What else can you expect for an MRE?",Three Stars,en,grocery,neutral
2879,de_0358218,product_de_0022181,reviewer_de_0662972,3,Sehr billige Verarbeitung.,Billig,de,toy,neutral
27756,zh_0669098,product_zh_0001345,reviewer_zh_0296829,3,"每页满满的都是字，可越往后,越是废话，越是重复，让人看不下去",堆砌,zh,book,neutral
17063,fr_0597389,product_fr_0047156,reviewer_fr_0908710,3,Nous avons des panneaux aimantés en verre et ils ne sont malheureusement pas assez puissants.,Pas fait pour les panneaux en verre,fr,furniture,neutral
27224,zh_0164458,product_zh_0516966,reviewer_zh_0096903,3,最不喜欢的一点就是看视频的时候，右半边偶尔有明显的视频界面调整，幅度在一两毫米左右，很别扭； 其他多做的挺好的，,功能确实强大，细节方面不是太好,zh,other,neutral
22102,ja_0159321,product_ja_0732267,reviewer_ja_0182066,3,しっとりしますが、少し頭が痒くなるのでリピートは無いです。,自分には合わない,ja,beauty,neutral
17149,fr_0611155,product_fr_0456295,reviewer_fr_0983877,3,J utilise ce tel en mer très bien,Conforme à la description,fr,wireless,neutral
2565,de_0716146,product_de_0984297,reviewer_de_0458168,3,"Isolierkanne in einer qualitativ nicht unbedingt hochwertigen Fertigung. Sie ist aufgrund des Verschlusses hundertprozentig dicht, das Warmhaltevermögen lässt trotz Vorwärmen zu wünschen übrig.",Sehr dünner Edelstahl,de,home,neutral
12245,es_0401897,product_es_0769200,reviewer_es_0200533,3,"Funciona muy bien para todo lo que no lleve líquido. Me gustaría encontrar los acessorios para envasar productos que llevan algo de líquido, al dia de hoy solo encuentro bolsas, algo caras.",Muy bien para envasar lo que ne lleve ningún liquido.,es,kitchen,neutral
7860,en_0968905,product_en_0261173,reviewer_en_0742549,3,I ordered two and only one showed up. It might be coming late but it’s been a while.,Good Product,en,baby_product,neutral
27302,zh_0285742,product_zh_0475531,reviewer_zh_0129503,3,主要是原创的，这是值得肯定的。但是原创的主要内容是作者自己的并不高明的管理玄学。对任正非抱着粉丝对偶像的心态。水平不高。,三点五星吧,zh,digital_ebook_purchase,neutral
27677,zh_0483948,product_zh_0132546,reviewer_zh_0368148,3,用做卸妆吧，这个毕竟太便宜了，抹化妆水担心有荧光增白剂啊,喜欢,zh,drugstore,neutral
12549,es_0882128,product_es_0399788,reviewer_es_0646488,3,"Muy bonita, queda muy ajustada a todos los botones y marcos de la pantalla, pero es demasiado resbaladiza. LA devuelvo por eso. En apenas dos días de uso casi se me cae el móvil de las manos un par de veces.","Bonita, elegante y limpia, pero muy resbaladiza",es,wireless,neutral
12213,es_0378421,product_es_0304288,reviewer_es_0928787,3,"Tenia un smartphone Iphone 4, cuya bateria no cargaba y si lo quería utilizar debía tenerle enchufado a la red dia y noche. Con la batería de repuesto adquirida he solucionado el problema y por poco dinero vuelve a estar operativo mi smartphone, por lo que me encuentro bastante satisfecho. No puedo dar 5 estrellas porque acabo de colocar la batería y desconozco cual será la duración. Pero mejor que tenerle arrinconado es tenerle en funcionamiento.",La SOLUCION,es,electronics,neutral
7438,en_0400717,product_en_0132422,reviewer_en_0819287,3,Wouldn't know how this fit because my narcissistic jackass of an ex threw it away when i tried to give it to him as a gift.,Wouldn't know how this fit because my narcissistic jackass of ...,en,apparel,neutral
7782,en_0544196,product_en_0709683,reviewer_en_0382098,3,reception is quite bad compared to your stock antenna on any whoop camera. just buy the normal antenna,"waste of money, stick with the stock type antenna",en,toy,neutral
22159,ja_0602744,product_ja_0450963,reviewer_ja_0835771,3,今着ている加圧タンクトップがヨレヨレになり試しに注文しました。 締め付け感などは良かったのですが裾がクルクルと巻き上がってきて何度も直さないとならないのが私には許せないポイントでそれがなければ星5個でした。,着た感じは良いけど巻き上がってきてちょっと。,ja,sports,neutral
7477,en_0597413,product_en_0588478,reviewer_en_0255597,3,This is better used for baking. I made green tea and it added no sweetness like stevia does.,It’s okay,en,grocery,neutral
17316,fr_0011806,product_fr_0819811,reviewer_fr_0909941,3,Très bien. Sauf que beaucoup ne sont accessibles qu'après avoir payé des suppléments en se connectant au site du fournisseur. Et la clé n'est pas reconnue sur tous les ordinateurs.,Crypte bien les fichiers,fr,pc,neutral
17862,fr_0126647,product_fr_0187197,reviewer_fr_0399557,3,colis bien arrivée dans son emballage correcte et sur le la les o f f f f f f f,propre,fr,drugstore,neutral
7745,en_0945334,product_en_0237135,reviewer_en_0472374,3,The Length Md Width of the the item is gppd but the only thing i dislike is that the date on the bottom is wrong its supposed to be 1944 not 1994,"Good Quality, Wrong Year",en,jewelry,neutral
22828,ja_0640438,product_ja_0118220,reviewer_ja_0711096,3,レコード専門店がこれ程あるとは驚きました。しっかり活用します。,助かります,ja,book,neutral
12585,es_0469211,product_es_0350567,reviewer_es_0714749,3,Por el precio está muy bueno...,Bueno,es,electronics,neutral
17193,fr_0114194,product_fr_0146976,reviewer_fr_0155910,3,"Sac achete pour mes vacances, esthetiquement super beau sac.Mais a mon retour de voyage j'ai trop charge les sacs, mes sacs ce son dechire avec le poids j'etais tres deçu. Pour des sac qui von jusqu'a 120 litre cela n'est pas vrais, les sacs sont fait pour des petit remplissage ne pas trop charge.",Produit moyen,fr,luggage,neutral
12858,es_0066630,product_es_0326772,reviewer_es_0989187,3,"Grande y acolchado duro, pero se rasga fácilmente.",En general bien,es,home,neutral
7194,en_0090238,product_en_0709127,reviewer_en_0646768,3,it’s a love hate... I don’t have a high nasal bridge so its hard to find a mask that doesn’t push down on my nose too much and still blocks out light. It’s great if you don’t have the same issues as me. Other than that just watch out for color transfer on your pillow or sheets.,Careful it stained my sheets!!,en,drugstore,neutral
12271,es_0822134,product_es_0187599,reviewer_es_0336200,3,"No se puede pedir más, aunque el precio sea elevado. Las características de este router son insuperables y no son facilmente encontradas en otros modelos. Por desgracia, tiende a colgarse en determinadas circunstancias relacionadas en su mayoría con los servicios de nube y USB.",Lo mejor y lo peor.,es,pc,neutral
7038,en_0249875,product_en_0659077,reviewer_en_0782143,3,I love the look but it is made cheaply and won't last if used daily.,"Looks great, but...",en,shoes,neutral
22006,ja_0522285,product_ja_0926689,reviewer_ja_0316514,3,クッションはとても良くて痛みはないのですが、一日中使っていると、なぜか白い液体の様なのが保護するところから出て来てしまい、何回か使用しているのですが、、、。 最初はパウダーが取れてしまっているのかと思っていたのですが。 使用していると痛くないので、もう少し我慢して使ってみます。,とてもよかったです。,ja,drugstore,neutral
12764,es_0428642,product_es_0550242,reviewer_es_0217532,3,La calidad de imagen muy buena buen sonido y en perfecto castellano lo único malo es que la caja me ha venido rota,Venom,es,other,neutral
27163,zh_0338543,product_zh_0264759,reviewer_zh_0484587,3,172cm 80kg体重 穿着太紧身了，而且洗后还有点缩水，看来需要在瘦一些才能穿，谁叫自己胖呢。,穿着有点紧,zh,apparel,neutral
7966,en_0306739,product_en_0953666,reviewer_en_0037326,3,"Several capsules were opened, spilling their content inside the bottle.",Opened capsules,en,drugstore,neutral
22288,ja_0480511,product_ja_0366376,reviewer_ja_0900156,3,短毛猫用とありましたがブリスターパックには子犬の絵だけで？となりました 機能は問題ないです。ゴッソリ採れました。我が家の猫のウケはイマイチなようでブラッシング後は逃げていきました,雑種の飼い猫用として,ja,pet_products,neutral
12746,es_0568730,product_es_0059233,reviewer_es_0683792,3,Pense que los brazos serían macizos,Funcion,es,home,neutral
17615,fr_0928503,product_fr_0709743,reviewer_fr_0768593,3,Bien penser à prendre une taille au dessus dans les chaussures car la semelle arrière est vraiment élevé / épaisse!,Conseil,fr,sports,neutral
17832,fr_0617519,product_fr_0057536,reviewer_fr_0208029,3,Pour jouer avec mon fils mais a du mal a charger et reste allumé tous le temps,Aucun,fr,wireless,neutral
2710,de_0366721,product_de_0866440,reviewer_de_0440075,3,Eine Flasche kam leer an.,Rohrreiniger,de,kitchen,neutral
22734,ja_0966517,product_ja_0475916,reviewer_ja_0564359,3,商品のクオリティは価格が価格なので、こんなものかと。ですから街歩きなどには向いてないかも。私の場合、ジョギング用に買ったので、軽さ、通気性など総合的には満足かな・・と、いった感じでしょうか。,アウトドア用に,ja,apparel,neutral
17264,fr_0674142,product_fr_0887394,reviewer_fr_0556703,3,"plutôt difficile au départ, surtout en cas de gros temps. il faut de la poigne pour serrer et surtout penser à nouer les lanières entre elles avant de rouler. Ne convient pas aux roues équipées de jantes pleines. le dessin ne prend pas en compte l'existence des freins se trouvant juste derrière les roues....",plus de 5 minutes....,fr,automotive,neutral
2031,de_0155787,product_de_0905113,reviewer_de_0528866,3,"Färbt total, schlechte Qualität",Hülle,de,other,neutral
12135,es_0929807,product_es_0398793,reviewer_es_0132670,3,"Queríamos proteger nuestros sillones relax de las garras del gato y pensamos en estas fundas. El tejido es resistente, viene en varios colores y parece que aguantará. La funda consta de varias piezas para que sea más fácil colocarla, pero ahí reside también el problema, que según la forma del sillón, la pieza encaja mejor o peor y, por ejemplo, en nuestro caso, las de los brazos no terminan de enganchar bien en la parte baja y se queda la tapicería al descubierto. Si no eres un tiquismiquis, como es mi caso, tampoco importa mucho. Yo, personalmente, lo encuentro un poco incómodo, por tener que tirar una y otra vez del elástico hasta que parece que se queda enganchado.",Depende mucho de la forma del sillón,es,home,neutral
22745,ja_0325601,product_ja_0472148,reviewer_ja_0278837,3,扇風機にミストがついて機能は良いのですが、静かな場所だと音が大きく使いづらい。 ただ音の大きさは使う人それぞれ感覚が違うし、使ってみないとわからない。,もう少し静かなら,ja,home,neutral
17379,fr_0314201,product_fr_0544216,reviewer_fr_0605394,3,Mais un peu compliquée d'utilisation avec parfois des messages pas évident a diagnostiquer. et les 6 cartouches c'est un piège il y en a toujours au moins une qui fait que l'imprimante envoi un message,Imprime bien,fr,pc,neutral
22386,ja_0785362,product_ja_0004326,reviewer_ja_0172569,3,アマゾンプライム会員なので無料で拝読。PHPが松下幸之助さんが作られたとは知りませんでした。あまり読みたいと思った本はなかったですが、スティーブ・ジョブズ全発言集、これでわかった！ファイナンス、金融の基礎知識100、はじめてでもわかる財務諸表は時間があれば読んで見たいと思います。,タイトルの通り,ja,digital_ebook_purchase,neutral
2810,de_0640351,product_de_0551586,reviewer_de_0729458,3,"Das Kabel ist sehr lang, der Ton ist gut. Drücken nach einer Weile extrem an den Ohren.",Sind Okey.,de,electronics,neutral
12181,es_0440655,product_es_0430965,reviewer_es_0305449,3,Si pero ya he dado mi opinión.,Que cuando se haga el pedido de un artículo estén claros los detalles.,es,office_product,neutral
12977,es_0744718,product_es_0543126,reviewer_es_0229257,3,Todo como esperaba. Según especificaciones,Ok,es,home,neutral
2079,de_0369601,product_de_0640980,reviewer_de_0016668,3,Flasche ist für zu hause optimal.. Leide löst sich der schließer relativ schnell.. Ich meine das Teil was den strohhalm verdeckt.,Der schließer ist nicht gut,de,baby_product,neutral
22271,ja_0725901,product_ja_0852948,reviewer_ja_0653005,3,ちょっと着るのは注意しないとね。耐久性があまりよろしくない感じ,まぁまぁ,ja,home,neutral
12338,es_0536145,product_es_0433536,reviewer_es_0589588,3,"La intensidad de la luz del reloj no es regulable y no es cómoda si quieres usarlo en la mesa de noche De resto, buen artículo, pero tal vez no el más completo",Intensidad luz del reloj no regulable,es,home,neutral
2156,de_0437284,product_de_0386824,reviewer_de_0183423,3,Geschmackssache. Mir gefällts.,Maite Kelly,de,other,neutral
12873,es_0242349,product_es_0816157,reviewer_es_0083331,3,"Muy bonita la taza exceptuando que no se puede lavar en el lavavajillas, sólo a mano ya que la imagen es una pegatina y se despega por el calor.",Muy bonita la taza,es,home,neutral
12083,es_0098008,product_es_0673318,reviewer_es_0594921,3,"No soy capaz de ponerlo en funcionamiento. Poner hora..., y de más funciones. El móvil no pilla el reloj. Ayuda!!!!!!!!",Puesta en marcha,es,sports,neutral
2233,de_0802256,product_de_0738413,reviewer_de_0478200,3,Ganz okay; rutscht leider beim joggen immer hoch. Für den Preis aber voll in Ordnung.,Okay,de,sports,neutral
22756,ja_0937540,product_ja_0671151,reviewer_ja_0529916,3,体温計にならないかなと思ったけど、大きいのと温度表示が維持できないので無理でした,体温計にならないかと買ってみた,ja,home,neutral
22915,ja_0577300,product_ja_0832345,reviewer_ja_0597768,3,子供はおやつ代わりに食べているが、大人が食べると味が殆どない。 まあ素材のみで余分な味付けしてないってことか,子供のおやつ,ja,grocery,neutral
12788,es_0321960,product_es_0006050,reviewer_es_0925377,3,"Lo devolvi , me parecen muy grandes para poder manejar , una lástima.",NO ERA LO ESPERADO.,es,home_improvement,neutral
7657,en_0917551,product_en_0174549,reviewer_en_0564109,3,"I am giving this product a 3 star do to the fact when I got it in it was broken already inside. Once I examined it I realized whoever put it in the box put it in there broken, This could have either been the manufacturers packers or for the manufacturers sake the problem could possibly be that a buyer returned the item and claimed they just didn't want it or didn't need it and Amazon possibly did not do a good enough quality check when it came back. In all fairness the buyer couldn't have said it was broken because then Amazon wouldn't have taken it back which is good especially with this kind of product either way though I am the one who got stuck with someones negligence. I did however get my money back so after thinking about it and discussing it with my spouse I have decided to give this buyer another chance. With that said I will only update my rating to a higher star depending on how customer service handles this post (by at least addressing it) and if the item comes in great shape, actually has the opportunity to do what it does, and works well doing what it is supposed to do.",I guess it was easier to break than they thought.,en,home_improvement,neutral
2393,de_0609288,product_de_0343068,reviewer_de_0213205,3,Einzeln einschaltung Verwendung für Kfz.,PREIS WARE TOP,de,electronics,neutral
22840,ja_0007716,product_ja_0681010,reviewer_ja_0878628,3,22.2ミリ径のハンドルに取り付けましたが、滑り止めゴムをカットしたり、ステーを少し曲げたりと素直には付いてくれず中々苦労しましたが何とか付きました。取り付け用ネジがもう少し長い方が取り付け作業が楽になると思います。,意外と取り付けしんどいです。,ja,automotive,neutral
7027,en_0751328,product_en_0255779,reviewer_en_0609096,3,The top part of the cover does not stay on.,Top part of the cover should use some fixing.,en,electronics,neutral
22834,ja_0622616,product_ja_0672734,reviewer_ja_0750554,3,アルトワークスHA36Sに取付けしました。 縫い目はシートに合ってないですが、気にしない！ 表品自体の発想はいいと思います。 ただ、他の人のレビューにもありましたが、値段の割には作りがチープです。 2000ほどなら星5つけれるのですが。,おススメ,ja,automotive,neutral
